Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15
Exporte hourly data for PV and electrical Energy;;;;;;;;;;;;;;
Name:;Irradiation horizontal;Irradiation vertical;Humidity, outside;Temperature, outside;El. Energy Heating/Cooling;El. Energy Heating/Cooling;El. Energy house;El. Energy house;PV generation;PV generation;From grid;From grid;To grid;To grid
Description:;102_ISP01_E1001_B001ME1;102_ISP01_E1001_B002ME1;102_ISP01_E1001_B003ME1;102_ISP01_E1001_B101ME1;102_ISP01_E1000_UMG96_MODBUS_26;102_ISP01_E1000_UMG96_MODBUS_26;OH_STWF_NSHV_180;OH_STWF_NSHV_180;OH_STWF_PV_280;OH_STWF_PV_280;OH_STWF_NETZ_180;OH_STWF_NETZ_180;OH_STWF_NETZ_280;OH_STWF_NETZ_280
Unit;Globalstrahlungsfuehler Horizontal;Globalstrahlungsfueler Vertikal;Elektro Feuchtefuehler;Elektro Aussentemperatur;ISP 01 Schaltschrank, Consumption heating;"ISP 01 Schaltschrank, tot. Consumption heating; cumulative";"NSHV (Haushaltstrom); consumption general electricity";"NSHV (Haushaltstrom); consumption general electricity; cumulative";PV power generated 280;"PV power generated 280; cumulative";Netz Bezug gesamt 180;"Netz Bezug gesamt 180; cumulative";Netz Einspeisung gesamt 280;"Netz Einspeisung gesamt 280; cumulative"
Day;W/m²;W/m²;RH%;°C;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh
23.08.2021 12:00:00;569,0466905;347,0635862;69,44431751;18,95637788;0,131024906;55110,25702;0;1127119,2;21,64;188122,44;0,09;361284,9;16,53;164298,06
23.08.2021 13:00:00;624,4500814;470,0373482;67,57820663;19,27651328;0,128770143;55110,38579;0;1127119,2;25,92;188148,36;0;361284,9;21,15;164319,21
23.08.2021 14:00:00;404,4715111;247,8653754;64,42431239;20,08072327;0,090769366;55110,47656;0;1127119,2;26,82;188175,18;0;361284,9;22,92;164342,13
23.08.2021 15:00:00;208,798006;118,1197101;65,41287906;19,65678161;0,140534838;55110,6171;0;1127119,2;18,96;188194,14;0;361284,9;13,83;164355,96
23.08.2021 16:00:00;134,1495255;62,52713838;79,88247488;16,98745248;0,151911889;55110,76901;0;1127119,2;9,78;188203,92;0,03;361284,93;6,87;164362,83
23.08.2021 17:00:00;94,61894706;63,20051188;84,74136428;16,02906512;0,126997717;55110,89601;0;1127119,2;6,46;188210,38;0;361284,93;4,89;164367,72
23.08.2021 18:00:00;61,84610248;35,40505411;83,14500734;16,02906512;0,126997717;55111,023;0;1127119,2;3,9;188214,28;0;361284,93;2,46;164370,18
23.08.2021 19:00:00;37,1389199;13,16868785;82,1399212;15,47963344;0,126172041;55111,14918;0;1127119,2;2,32;188216,6;0,15;361285,08;0,99;164371,17
23.08.2021 20:00:00;37,1389198;13,16868781;82,05938237;14,78792318;0,127285326;55111,27646;0,9;1127120,1;0,88;188217,48;0,75;361285,83;0,18;164371,35
23.08.2021 21:00:00;37,1389198;13,16868781;80,81143287;13,73729112;0,129356094;55111,40582;1,2;1127121,3;0;188217,48;1,38;361287,21;0;164371,35
23.08.2021 22:00:00;37,1389199;13,16868785;81,01951614;12,80814017;0,128412567;55111,53423;1,2;1127122,5;0;188217,48;1,5;361288,71;0;164371,35
23.08.2021 23:00:00;37,1389198;13,16868781;81,01951592;12,12313925;0,128078333;55111,66231;1,5;1127124;0;188217,48;1,59;361290,3;0;164371,35
24.08.2021 00:00:00;37,1389198;13,16868781;82,39492767;11,9521028;0,127773895;55111,79008;1,2;1127125,2;0;188217,48;1,59;361291,89;0;164371,35
24.08.2021 01:00:00;37,1389199;13,16868785;83,50410897;11,77778381;0,128020036;55111,9181;1,2;1127126,4;0;188217,48;1,5;361293,39;0;164371,35
24.08.2021 02:00:00;37,1389198;13,16868781;84,65273327;10,96131998;0,124865798;55112,04297;1,2;1127127,6;0;188217,48;1,44;361294,83;0;164371,35
24.08.2021 03:00:00;37,1389198;13,16868781;85,13506309;10,55978869;0,106163567;55112,14913;1,5;1127129,1;0;188217,48;1,53;361296,36;0;164371,35
24.08.2021 04:00:00;18,01278461;7,397651418;85,48356048;10,65552495;0,154924603;55112,30406;1,5;1127130,6;0;188217,48;1,5;361297,86;0;164371,35
24.08.2021 05:00:00;2,711876378;2,780822274;85,44443504;10,73091601;0,130580358;55112,43464;1,2;1127131,8;0;188217,48;1,47;361299,33;0;164371,35
24.08.2021 06:00:00;2,711876378;2,780822274;85,44443504;10,73091601;0,127045765;55112,56168;1,5;1127133,3;0;188217,48;1,53;361300,86;0;164371,35
24.08.2021 07:00:00;27,16064177;2,780822282;84,10435739;11,26839708;0,12686471;55112,68855;0,6;1127133,9;0,02;188217,5;1,44;361302,3;0;164371,35
24.08.2021 08:00:00;97,74526496;28,06306873;82,36513761;12,0783069;0,127528776;55112,81608;0,9;1127134,8;1,84;188219,34;0,42;361302,72;0,63;164371,98
24.08.2021 09:00:00;166,9195622;79,23977707;79,52067924;13,21971823;0,127930239;55112,94401;0,6;1127135,4;5,36;188224,7;0,69;361303,41;1,29;164373,27
24.08.2021 10:00:00;149,7525239;54,32945642;79,21222854;13,56635573;0,130734996;55113,07474;0;1127135,4;7,54;188232,24;0;361303,41;2,88;164376,15
24.08.2021 11:00:00;270,1254862;123,3814403;77,01949232;14,70235918;0,152981172;55113,22772;0,3;1127135,7;6,96;188239,2;0,18;361303,59;2,07;164378,22
24.08.2021 12:00:00;405,7915115;215,7764024;73,05296292;16,41107514;0,145449862;55113,37317;0;1127135,7;12,72;188251,92;0;361303,59;7,65;164385,87
24.08.2021 13:00:00;319,4204132;167,3231223;70,1543195;17,25279258;0,137777556;55113,51095;0;1127135,7;18,58;188270,5;0;361303,59;13,83;164399,7
24.08.2021 14:00:00;304,4549881;167,0518385;68,88381983;17,78447567;0,127975149;55113,63893;0;1127135,7;15,04;188285,54;0;361303,59;10,32;164410,02
24.08.2021 15:00:00;287,7941155;167,238159;67,1297159;18,34122847;0,11078717;55113,74971;0;1127135,7;13,76;188299,3;0;361303,59;10,38;164420,4
24.08.2021 16:00:00;311,5720648;259,8391668;65,82680719;18,18689895;0,144425653;55113,89414;0;1127135,7;13,92;188313,22;0;361303,59;10,5;164430,9
24.08.2021 17:00:00;254,8478224;268,8414962;65,90949665;17,76895066;0,128944062;55114,02308;0;1127135,7;14,14;188327,36;0;361303,59;10,74;164441,64
24.08.2021 18:00:00;146,9085001;143,9298966;68,35065827;17,00095335;0,130325031;55114,15341;0;1127135,7;13,08;188340,44;0;361303,59;11,28;164452,92
24.08.2021 19:00:00;79,26901859;91,71862107;71,18099767;15,88573507;0,127640077;55114,28105;0;1127135,7;6,34;188346,78;0;361303,59;5,07;164457,99
24.08.2021 20:00:00;41,20672985;38,9315147;73,4928742;14,72894047;0,127335284;55114,40838;0;1127135,7;2,28;188349,06;0,12;361303,71;1,11;164459,1
24.08.2021 21:00:00;41,20672985;38,9315147;77,48205855;13,45437618;0,126909059;55114,53529;1,2;1127136,9;0,02;188349,08;1,47;361305,18;0;164459,1
24.08.2021 22:00:00;41,20672997;38,93151481;79,80252154;12,75433951;0,13007787;55114,66537;1,2;1127138,1;0;188349,08;1,44;361306,62;0;164459,1
24.08.2021 23:00:00;41,20672985;38,9315147;80,01605964;12,41693444;0,130060966;55114,79543;1,2;1127139,3;0;188349,08;1,47;361308,09;0;164459,1
25.08.2021 00:00:00;41,20672985;38,9315147;82,70599934;11,72559847;0,128019958;55114,92345;1,2;1127140,5;0;188349,08;1,5;361309,59;0;164459,1
25.08.2021 01:00:00;41,20672997;38,93151481;86,11114099;10,9653224;0,1282328;55115,05168;1,5;1127142;0;188349,08;1,44;361311,03;0;164459,1
25.08.2021 02:00:00;41,20672985;38,9315147;86,72611991;10,95455073;0,116285319;55115,16797;1,2;1127143,2;0;188349,08;1,38;361312,41;0;164459,1
25.08.2021 03:00:00;41,20672985;38,9315147;86,72611991;10,65374318;0,102454156;55115,27042;1,2;1127144,4;0;188349,08;1,38;361313,79;0;164459,1
25.08.2021 04:00:00;19,84623575;18,88610013;87,03571692;10,24834524;0,166551147;55115,43697;1,2;1127145,6;0;188349,08;1,35;361315,14;0;164459,1
25.08.2021 05:00:00;2,757840388;2,849768394;87,28109465;10,04869713;0,128199509;55115,56517;1,2;1127146,8;0;188349,08;1,44;361316,58;0;164459,1
25.08.2021 06:00:00;2,757840388;2,849768394;87,28680438;10,09470751;0,149036176;55115,71421;1,2;1127148;0;188349,08;1,44;361318,02;0;164459,1
25.08.2021 07:00:00;90,27803041;13,96284401;84,55366333;11,78243745;0,153541498;55115,86775;1,2;1127149,2;0,28;188349,36;1,11;361319,13;0;164459,1
25.08.2021 08:00:00;234,5438522;52,8586082;78,98027425;13,39672393;0,208858183;55116,07661;0;1127149,2;3,2;188352,56;0;361319,13;1,8;164460,9
25.08.2021 09:00:00;383,7354812;68,13908665;76,64836892;14,19614529;0,271262085;55116,34787;0;1127149,2;11,32;188363,88;0,03;361319,16;6,36;164467,26
25.08.2021 10:00:00;518,8457965;182,643341;70,99894349;15,21734853;0,207697355;55116,55557;0;1127149,2;18,88;188382,76;0;361319,16;14,7;164481,96
25.08.2021 11:00:00;614,8203806;339,1144354;64,16038172;16,19443104;0,213849165;55116,76942;0;1127149,2;25,06;188407,82;0;361319,16;20,61;164502,57
25.08.2021 12:00:00;654,9320736;463,7334896;57,88834968;16,86359003;0,210477001;55116,9799;0;1127149,2;29,5;188437,32;0;361319,16;27,06;164529,63
25.08.2021 13:00:00;700,8512873;576,856875;55,7147766;17,65010796;0,186340238;55117,16624;0;1127149,2;30,96;188468,28;0;361319,16;29,01;164558,64
25.08.2021 14:00:00;665,2606936;623,2148866;54,3920975;18,2677833;0,179253278;55117,34549;0;1127149,2;32,64;188500,92;0;361319,16;30,21;164588,85
25.08.2021 15:00:00;571,0233854;604,8448138;53,27948886;18,72440466;0,156862045;55117,50235;0;1127149,2;30,84;188531,76;0;361319,16;28,65;164617,5
25.08.2021 16:00:00;467,4383802;515,4579952;52,34062055;19,12476916;0,201581964;55117,70393;0;1127149,2;26,96;188558,72;0;361319,16;24,96;164642,46
25.08.2021 17:00:00;328,0905693;407,3682757;51,91981211;19,30703336;0,179387494;55117,88332;0;1127149,2;21,8;188580,52;0;361319,16;20,61;164663,07
25.08.2021 18:00:00;188,4146328;214,254584;51,79551985;19,30576513;0,17966463;55118,06298;0;1127149,2;15,88;188596,4;0;361319,16;14,49;164677,56
25.08.2021 19:00:00;68,01549468;49,61814508;52,37741868;19,22893585;0,180296807;55118,24328;0;1127149,2;9,42;188605,82;0;361319,16;8,1;164685,66
25.08.2021 20:00:00;25,78580856;49,61814494;57,26317352;18,08657533;0,181547577;55118,42483;0;1127149,2;2,1;188607,92;0,15;361319,31;0,81;164686,47
25.08.2021 21:00:00;25,78580856;49,61814494;62,72360496;16,32446766;0,184036052;55118,60887;1,2;1127150,4;0,02;188607,94;1,44;361320,75;0;164686,47
25.08.2021 22:00:00;25,78580863;49,61814508;64,44788242;15,42539437;0,180778739;55118,78964;1,5;1127151,9;0;188607,94;1,68;361322,43;0;164686,47
25.08.2021 23:00:00;25,78580856;49,61814494;66,67126163;14,77379757;0,18086459;55118,97051;1,2;1127153,1;0;188607,94;1,53;361323,96;0;164686,47
26.08.2021 00:00:00;25,78580856;49,61814494;68,93226555;14,0415457;0,181093151;55119,1516;1,5;1127154,6;0;188607,94;1,56;361325,52;0;164686,47
26.08.2021 01:00:00;25,78580863;49,61814508;69,88660704;13,50556346;0,181040735;55119,33264;0,9;1127155,5;0;188607,94;1,38;361326,9;0;164686,47
26.08.2021 02:00:00;25,78580856;49,61814494;73,08092026;13,11406134;0,18311676;55119,51576;1,2;1127156,7;0;188607,94;1,32;361328,22;0;164686,47
26.08.2021 03:00:00;25,78580856;49,61814494;74,57675187;12,78940395;0,169566036;55119,68533;1,2;1127157,9;0;188607,94;1,41;361329,63;0;164686,47
26.08.2021 04:00:00;13,03079621;23,63571358;75,62213322;12,64814125;0,191610449;55119,87694;1,2;1127159,1;0;188607,94;1,35;361330,98;0;164686,47
26.08.2021 05:00:00;2,826786277;2,849768394;76,7068557;12,59095382;0,177845457;55120,05478;0,9;1127160;0;188607,94;1,32;361332,3;0;164686,47
26.08.2021 06:00:00;2,826786277;2,849768394;79,58298157;12,59095382;0,182144606;55120,23693;1,2;1127161,2;0;188607,94;1,38;361333,68;0;164686,47
26.08.2021 07:00:00;8,105497018;2,849768402;82,96990792;12,59095385;0,220644972;55120,45757;1,2;1127162,4;0,02;188607,96;1,35;361335,03;0;164686,47
26.08.2021 08:00:00;52,83562465;2,849768394;84,66901421;12,59095382;0,218575102;55120,67615;0,3;1127162,7;0,92;188608,88;0,54;361335,57;0,12;164686,59
26.08.2021 09:00:00;82,26586763;32,36708555;85,33841524;12,64645115;0,21913715;55120,89528;0,9;1127163,6;1,54;188610,42;1,56;361337,13;0,12;164686,71
26.08.2021 10:00:00;115,0776582;56,58858401;83,57106798;13,43274026;0,219039052;55121,11432;1,2;1127164,8;3,78;188614,2;1,11;361338,24;0,33;164687,04
26.08.2021 11:00:00;449,2807636;247,4031509;79,14510565;15,4734928;0,216380409;55121,3307;0,9;1127165,7;5;188619,2;0,84;361339,08;0,96;164688
26.08.2021 12:00:00;322,0164542;206,1275357;73,75239581;16,71065615;0,216066167;55121,54677;0;1127165,7;19,42;188638,62;0;361339,08;14,97;164702,97
26.08.2021 13:00:00;554,9575746;417,6809041;71,94344128;16,71040869;0,212646806;55121,75942;0;1127165,7;15,68;188654,3;0;361339,08;12,48;164715,45
26.08.2021 14:00:00;272,5918716;183,5050429;69,72440098;16,72023048;0,206721787;55121,96614;0;1127165,7;24,56;188678,86;0;361339,08;21,51;164736,96
26.08.2021 15:00:00;170,9030454;121,9378174;67,37770572;16,71057704;0,173432542;55122,13957;0;1127165,7;13,2;188692,06;0;361339,08;10,02;164746,98
26.08.2021 16:00:00;247,1868927;204,4787985;64,22697292;16,92887426;0,224038248;55122,36361;0;1127165,7;8,32;188700,38;0;361339,08;5,37;164752,35
26.08.2021 17:00:00;172,6929015;159,1782082;64,1948167;16,2733866;0,182582447;55122,54619;0;1127165,7;11,58;188711,96;0;361339,08;9,18;164761,53
26.08.2021 18:00:00;176,7245865;241,5840085;64,81232509;15,281578;0,182102261;55122,72829;0;1127165,7;7,9;188719,86;0;361339,08;6,36;164767,89
26.08.2021 19:00:00;76,9945639;108,6756415;66,44988694;15,10980086;0,181265088;55122,90956;0;1127165,7;7,88;188727,74;0;361339,08;6,6;164774,49
26.08.2021 20:00:00;51,36477655;9,44560336;69,63894623;13,97541422;0,181429665;55123,09099;0;1127165,7;1,84;188729,58;0,3;361339,38;0,72;164775,21
26.08.2021 21:00:00;51,36477655;9,44560336;72,33013495;13,24928312;0,183593604;55123,27458;1,2;1127166,9;0,02;188729,6;1,26;361340,64;0;164775,21
26.08.2021 22:00:00;51,3647767;9,445603386;78,36067201;12,72151963;0,181092124;55123,45567;0,3;1127167,2;0;188729,6;1,29;361341,93;0;164775,21
26.08.2021 23:00:00;51,36477655;9,44560336;84,8696098;12,42760752;0,178893814;55123,63457;1,8;1127169;0;188729,6;1,38;361343,31;0;164775,21
27.08.2021 00:00:00;51,36477655;9,44560336;85,18486633;12,29198838;0,181315179;55123,81588;0,9;1127169,9;0;188729,6;1,32;361344,63;0;164775,21
27.08.2021 01:00:00;51,3647767;9,445603386;85,90536944;12,13785746;0,18375531;55123,99964;1,5;1127171,4;0;188729,6;1,41;361346,04;0;164775,21
27.08.2021 02:00:00;51,36477655;9,44560336;86,78020454;12,03861897;0,187612744;55124,18725;0,9;1127172,3;0;188729,6;1,29;361347,33;0;164775,21
27.08.2021 03:00:00;51,36477655;9,44560336;87,12831108;11,58892963;0,150225396;55124,33748;1,2;1127173,5;0;188729,6;1,29;361348,62;0;164775,21
27.08.2021 04:00:00;24,33538762;5,794018326;86,87379155;11,64012404;0,221780459;55124,55926;1,2;1127174,7;0;188729,6;1,32;361349,94;0;164775,21
27.08.2021 05:00:00;2,711876378;2,872750274;86,67131797;11,73920535;0,184148627;55124,7434;0,9;1127175,6;0;188729,6;1,38;361351,32;0;164775,21
27.08.2021 06:00:00;2,711876378;2,872750274;86,22556581;11,73920535;0,194644489;55124,93805;1,2;1127176,8;0;188729,6;1,38;361352,7;0;164775,21
27.08.2021 07:00:00;78,74809014;25,65455595;87,080715;11,93747391;0,226775619;55125,16482;0,9;1127177,7;0,02;188729,62;1,32;361354,02;0;164775,21
27.08.2021 08:00:00;233,1632767;81,75081817;82,29568376;13,15243623;0,22810639;55125,39293;0,3;1127178;3,44;188733,06;0,09;361354,11;2,22;164777,43
27.08.2021 09:00:00;295,4186183;125,1917489;78,11028271;13,55341801;0,225062467;55125,61799;0;1127178;11,02;188744,08;0;361354,11;9,39;164786,82
27.08.2021 10:00:00;269,7087472;132,1152699;75,58820109;14,10999931;0,222549311;55125,84054;0;1127178;12,86;188756,94;0;361354,11;11,13;164797,95
27.08.2021 11:00:00;223,7928399;129,0887654;73,42411553;14,56475733;0,223912061;55126,06445;0;1127178;11,82;188768,76;0;361354,11;10,53;164808,48
27.08.2021 12:00:00;402,7297327;218,1230867;71,97122982;14,89403789;0,21887965;55126,28333;0;1127178;11,96;188780,72;0;361354,11;10,23;164818,71
27.08.2021 13:00:00;391,26771;235,0338848;67,42524665;15,41067317;0,21811512;55126,50145;0;1127178;18,64;188799,36;0;361354,11;14,34;164833,05
27.08.2021 14:00:00;261,7568486;125,5948633;67,69403186;15,49434934;0,209487806;55126,71094;0;1127178;18,38;188817,74;0;361354,11;13,89;164846,94
27.08.2021 15:00:00;412,020072;308,6077005;67,35969425;15,69458865;0,214898852;55126,92584;0;1127178;12,58;188830,32;0;361354,11;8,82;164855,76
27.08.2021 16:00:00;397,5848268;311,4167429;64,31969892;16,10688018;0,187548089;55127,11338;0;1127178;19,4;188849,72;0;361354,11;18,06;164873,82
27.08.2021 17:00:00;196,9461945;151,7430147;65,68175248;15,47401728;0,178477126;55127,29186;0;1127178;19,08;188868,8;0;361354,11;17,7;164891,52
27.08.2021 18:00:00;104,2964169;71,74304687;69,22230211;14,77942202;0,185023403;55127,47688;0;1127178;9,48;188878,28;0;361354,11;8,4;164899,92
27.08.2021 19:00:00;19,42030213;52,00827417;78,07320068;13,27139704;0,18368445;55127,66057;0;1127178;4,14;188882,42;0;361354,11;2,82;164902,74
27.08.2021 20:00:00;19,35084531;52,00827402;82,01911892;12,66834097;0,180751644;55127,84132;0,3;1127178,3;0,66;188883,08;0,63;361354,74;0,06;164902,8
27.08.2021 21:00:00;19,35084531;52,00827402;83,41021653;12,47816657;0,179678041;55128,021;0,9;1127179,2;0;188883,08;1,32;361356,06;0;164902,8
27.08.2021 22:00:00;19,35084537;52,00827417;85,47500385;12,4781666;0,180421909;55128,20142;1,5;1127180,7;0;188883,08;1,41;361357,47;0;164902,8
27.08.2021 23:00:00;19,35084531;52,00827402;86,16129676;12,47816657;0,181352733;55128,38277;1,2;1127181,9;0;188883,08;1,41;361358,88;0;164902,8
28.08.2021 00:00:00;19,35084531;52,00827402;86,16129676;12,47816657;0,18504827;55128,56782;1,2;1127183,1;0;188883,08;1,5;361360,38;0;164902,8
28.08.2021 01:00:00;19,35084537;52,00827417;86,1625838;12,4781666;0,182379595;55128,7502;0,9;1127184;0;188883,08;1,29;361361,67;0;164902,8
28.08.2021 02:00:00;19,35084531;52,00827402;85,62579698;12,41551253;0,181097868;55128,9313;1,2;1127185,2;0;188883,08;1,29;361362,96;0;164902,8
28.08.2021 03:00:00;19,35084531;52,00827402;85,12230464;12,09412526;0,125873815;55129,05717;0,9;1127186,1;0;188883,08;1,29;361364,25;0;164902,8
28.08.2021 04:00:00;10,15804483;24,72352873;85,05312531;12,0792307;0,23660901;55129,29378;1,2;1127187,3;0;188883,08;1,44;361365,69;0;164902,8
28.08.2021 05:00:00;2,803804398;2,895732404;85,03076164;12,19619464;0,183266786;55129,47705;1,2;1127188,5;0;188883,08;1,29;361366,98;0;164902,8
28.08.2021 06:00:00;2,803804397;2,895732404;85,03076164;12,19619464;0,180677438;55129,65773;1,2;1127189,7;0;188883,08;1,44;361368,42;0;164902,8
28.08.2021 07:00:00;2,803804406;2,895732412;84,98177281;12,19619467;0,180370243;55129,8381;1,2;1127190,9;0,04;188883,12;1,32;361369,74;0;164902,8
28.08.2021 08:00:00;61,98093272;12,3418465;83,60819996;12,48487347;0,1794919;55130,01759;0,3;1127191,2;1;188884,12;0,54;361370,28;0,15;164902,95
28.08.2021 09:00:00;151,2166029;52,90457148;80,47567868;13,0191589;0,177680203;55130,19527;0;1127191,2;3,64;188887,76;0;361370,28;2,37;164905,32
28.08.2021 10:00:00;177,3906738;72,90810556;76,84701524;13,72484619;0,178376245;55130,37365;0;1127191,2;6,9;188894,66;0;361370,28;5,55;164910,87
28.08.2021 11:00:00;190,4168684;72,36138826;75,16774057;14,37575443;0,176415523;55130,55006;0;1127191,2;7,86;188902,52;0;361370,28;6,54;164917,41
28.08.2021 12:00:00;517,9830742;345,3960136;72,82250233;15,02796009;0,176993124;55130,72705;0;1127191,2;9,12;188911,64;0;361370,28;7,68;164925,09
28.08.2021 13:00:00;427,9539476;296,1740588;67,17659369;16,23596694;0,178422567;55130,90548;0;1127191,2;22,34;188933,98;0;361370,28;21,66;164946,75
28.08.2021 14:00:00;373,2135007;232,8241627;62,26679445;17,02351524;0,141398665;55131,04688;0;1127191,2;19,02;188953;0;361370,28;17,79;164964,54
28.08.2021 15:00:00;348,0342825;250,729027;61,90292273;16,92872868;0,217524974;55131,2644;0;1127191,2;17,96;188970,96;0;361370,28;16,26;164980,8
28.08.2021 16:00:00;285,3665785;208,902613;60,85719997;16,35861363;0,177358719;55131,44176;0;1127191,2;14,96;188985,92;0;361370,28;13,68;164994,48
28.08.2021 17:00:00;93,54645729;65,11771896;65,62210998;15,50207413;0,174120075;55131,61588;0;1127191,2;14,42;189000,34;0;361370,28;12,69;165007,17
28.08.2021 18:00:00;101,4460091;115,6837404;78,82592549;13,04227961;0,178711897;55131,79459;0;1127191,2;3,78;189004,12;0,09;361370,37;2,52;165009,69
28.08.2021 19:00:00;51,31881343;45,01587469;78,77590399;12,81795489;0,178724447;55131,97332;0;1127191,2;5,12;189009,24;0;361370,37;3,87;165013,56
28.08.2021 20:00:00;51,31881328;15,2830324;78,96240399;12,25256315;0,175783634;55132,1491;0,6;1127191,8;1,06;189010,3;0,6;361370,97;0,27;165013,83
28.08.2021 21:00:00;51,31881328;15,2830324;81,78145598;12,02117728;0,176332288;55132,32543;0,9;1127192,7;0;189010,3;1,32;361372,29;0;165013,83
28.08.2021 22:00:00;51,31881343;15,28303245;82,59666014;12,02117731;0,177131496;55132,50256;1,2;1127193,9;0;189010,3;1,44;361373,73;0;165013,83
28.08.2021 23:00:00;51,31881328;15,2830324;82,86603538;12,02117728;0,177830358;55132,68039;1,2;1127195,1;0;189010,3;1,5;361375,23;0;165013,83
29.08.2021 00:00:00;51,31881328;15,2830324;82,86712395;12,02117728;0,181500886;55132,86189;1,2;1127196,3;0;189010,3;1,44;361376,67;0;165013,83
29.08.2021 01:00:00;51,31881343;15,28303245;84,10277308;12,02117731;0,181451633;55133,04335;1,2;1127197,5;0;189010,3;1,38;361378,05;0;165013,83
29.08.2021 02:00:00;51,31881328;15,2830324;85,77472735;12,01475012;0,181453862;55133,2248;1,2;1127198,7;0;189010,3;1,26;361379,31;0;165013,83
29.08.2021 03:00:00;51,31881328;15,2830324;86,61740486;11,96964549;0,128955501;55133,35375;0,9;1127199,6;0;189010,3;1,26;361380,57;0;165013,83
29.08.2021 04:00:00;24,35326277;8,388431239;86,42343198;12,09820718;0,237326008;55133,59108;1,2;1127200,8;0;189010,3;1,32;361381,89;0;165013,83
29.08.2021 05:00:00;2,780822267;2,872750274;86,26825325;12,20105647;0,184850466;55133,77593;0,9;1127201,7;0;189010,3;1,35;361383,24;0;165013,83
29.08.2021 06:00:00;2,780822267;2,872750274;86,26825325;12,20105647;0,18185643;55133,95779;1,2;1127202,9;0;189010,3;1,35;361384,59;0;165013,83
29.08.2021 07:00:00;2,780822275;2,872750281;86,26825349;12,2010565;0,181541708;55134,13933;1,2;1127204,1;0;189010,3;1,29;361385,88;0;165013,83
29.08.2021 08:00:00;68,34796672;2,872750274;86,06414791;12,40200588;0,181901607;55134,32123;0,6;1127204,7;0,46;189010,76;0,84;361386,72;0;165013,83
29.08.2021 09:00:00;149,7700123;50,38114946;84,09036241;13,14839168;0,180263142;55134,50149;0;1127204,7;3,54;189014,3;0,03;361386,75;2,4;165016,23
29.08.2021 10:00:00;176,7397714;87,54930559;81,35836732;13,88802293;0,180495369;55134,68199;0;1127204,7;6,74;189021,04;0;361386,75;5,7;165021,93
29.08.2021 11:00:00;203,466958;88,13891879;81,05787642;14,42924484;0,178395445;55134,86038;0;1127204,7;8,06;189029,1;0;361386,75;6,69;165028,62
29.08.2021 12:00:00;293,503162;150,6555812;78,60995084;14,9515027;0,17667077;55135,03706;0;1127204,7;9,7;189038,8;0;361386,75;8,4;165037,02
29.08.2021 13:00:00;277,4023551;131,5892036;74,46841252;16,1762876;0,177952067;55135,21501;0;1127204,7;13,9;189052,7;0;361386,75;12,6;165049,62
29.08.2021 14:00:00;295,7414831;153,454411;72,88822569;16,40845742;0,163898468;55135,37891;0;1127204,7;13,02;189065,72;0;361386,75;11,46;165061,08
